Order ID,Order Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month_Name,Profit Margin
CA-2023-106095,2020-08-28 21:51:15.138840244,First Class,Consumer,Texas,South,Office Supplies,Paper,458.49,9,0.0,172.21,2020,8,Aug,37.56
CA-2020-106096,2023-02-16 16:21:42.606694352,First Class,Corporate,New York,East,Technology,Copiers,212.15,5,0.2,-4.93,2023,2,Feb,-2.32
CA-2021-106097,2023-04-08 16:03:11.644568960,Second Class,Consumer,Texas,West,Office Supplies,Binders,788.41,10,0.0,151.65,2023,4,Apr,19.23
CA-2022-106098,2022-08-19 00:18:13.670886080,Standard Class,Home Office,Florida,South,Technology,Copiers,19.5,11,0.0,1.78,2022,8,Aug,9.13
CA-2023-106099,2020-06-13 13:49:24.186721368,First Class,Consumer,Pennsylvania,Central,Office Supplies,Supplies,368.95,11,0.0,91.72,2020,6,Jun,24.86
CA-2020-106100,2023-03-11 00:49:21.124731072,Same Day,Home Office,Pennsylvania,East,Technology,Phones,114.3,12,0.0,23.16,2023,3,Mar,20.26
CA-2021-106101,2020-05-05 10:08:26.128983840,Second Class,Corporate,California,Central,Office Supplies,Supplies,104.22,9,0.0,5.46,2020,5,May,5.24
CA-2022-106102,2020-10-13 01:17:39.988992844,First Class,Corporate,Michigan,Central,Technology,Accessories,69.07,13,0.2,5.25,2020,10,Oct,7.6
CA-2023-106103,2022-10-31 18:58:29.040876560,Same Day,Home Office,Florida,Central,Office Supplies,Paper,364.88,13,0.4,-87.66,2022,10,Oct,-24.02
CA-2020-106104,2023-05-08 14:50:25.606644320,Standard Class,Corporate,Florida,West,Technology,Accessories,274.11,3,0.1,83.54,2023,5,May,30.48
CA-2021-106105,2021-06-14 18:18:42.849852400,Same Day,Corporate,Florida,East,Technology,Phones,47.35,8,0.0,11.72,2021,6,Jun,24.75
CA-2022-106106,2021-09-04 10:19:18.873267624,First Class,Corporate,Ohio,Central,Furniture,Tables,175.02,7,0.3,15.06,2021,9,Sep,8.6
CA-2023-106107,2023-04-20 13:48:53.927052576,Same Day,Corporate,New York,West,Technology,Machines,300.7,4,0.0,113.8,2023,4,Apr,37.85
CA-2020-106108,2022-10-06 14:08:29.731325360,Standard Class,Consumer,Ohio,East,Technology,Machines,177.33,12,0.0,12.5,2022,10,Oct,7.05
CA-2021-106109,2022-12-16 15:56:46.914494416,Same Day,Corporate,Georgia,Central,Office Supplies,Supplies,449.37,9,0.0,83.08,2022,12,Dec,18.49
CA-2022-106110,2023-05-30 21:32:52.822334512,Same Day,Consumer,New York,West,Office Supplies,Binders,111.05,7,0.1,-2.22,2023,5,May,-2.0
CA-2023-106111,2023-11-11 23:38:36.125481552,Same Day,Home Office,Texas,West,Furniture,Chairs,15.57,8,0.2,-1.4,2023,11,Nov,-8.99
CA-2020-106112,2020-02-03 10:56:16.474708560,First Class,Consumer,Washington,East,Office Supplies,Binders,178.88,11,0.4,-45.59,2020,2,Feb,-25.49
CA-2021-106113,2020-05-27 01:04:11.623555310,Standard Class,Corporate,California,East,Furniture,Chairs,177.79,8,0.1,28.65,2020,5,May,16.11
CA-2022-106114,2022-05-18 07:34:10.993145536,First Class,Consumer,Pennsylvania,West,Technology,Accessories,202.59,3,0.1,30.44,2022,5,May,15.03
CA-2023-106115,2020-09-23 11:27:10.960124080,Standard Class,Home Office,Illinois,South,Office Supplies,Supplies,448.98,7,0.0,33.45,2020,9,Sep,7.45
CA-2020-106116,2020-04-15 18:32:45.797768550,First Class,Consumer,Florida,West,Furniture,Bookcases,21.06,8,0.1,1.58,2020,4,Apr,7.5
CA-2021-106117,2021-05-29 00:50:34.612498120,Second Class,Consumer,Texas,East,Office Supplies,Storage,116.92,3,0.4,-20.13,2021,5,May,-17.22
CA-2022-106118,2023-09-17 05:59:52.435082800,First Class,Corporate,Ohio,West,Technology,Machines,58.99,9,0.0,9.95,2023,9,Sep,16.87
CA-2023-106119,2020-11-13 04:07:54.788612596,Standard Class,Consumer,Illinois,West,Furniture,Tables,44.34,13,0.0,13.58,2020,11,Nov,30.63
CA-2020-106120,2021-11-21 21:11:37.593435728,Same Day,Home Office,Michigan,South,Technology,Machines,138.06,10,0.0,45.4,2021,11,Nov,32.88
CA-2021-106121,2021-11-13 16:50:31.730624904,Standard Class,Corporate,New York,South,Technology,Accessories,299.41,4,0.1,31.63,2021,11,Nov,10.56
CA-2022-106122,2023-02-13 11:13:25.303447232,First Class,Corporate,Illinois,East,Technology,Copiers,200.53,13,0.1,57.21,2023,2,Feb,28.53
CA-2023-106123,2021-09-02 14:29:36.314604488,First Class,Consumer,Georgia,South,Office Supplies,Supplies,74.63,10,0.1,10.24,2021,9,Sep,13.72
CA-2020-106124,2023-04-14 21:04:12.344023616,First Class,Consumer,California,Central,Office Supplies,Storage,128.32,7,0.2,12.7,2023,4,Apr,9.9
CA-2021-106125,2021-08-03 03:26:03.236103464,Standard Class,Consumer,Florida,West,Office Supplies,Supplies,376.12,8,0.1,10.61,2021,8,Aug,2.82
CA-2022-106126,2023-01-16 15:16:39.109421120,Same Day,Corporate,Florida,East,Furniture,Bookcases,293.87,8,0.2,-4.95,2023,1,Jan,-1.68
CA-2023-106127,2020-11-04 04:29:44.599989992,Second Class,Consumer,Michigan,East,Technology,Accessories,85.39,5,0.3,8.63,2020,11,Nov,10.11
CA-2020-106128,2023-10-07 08:06:40.580377248,Second Class,Corporate,Michigan,East,Technology,Copiers,80.04,7,0.3,16.07,2023,10,Oct,20.08
CA-2021-106129,2022-07-05 21:24:27.053584832,Same Day,Home Office,Pennsylvania,South,Technology,Phones,26.67,8,0.0,8.85,2022,7,Jul,33.18
CA-2022-106130,2021-06-03 21:05:38.800220144,Second Class,Corporate,Pennsylvania,West,Furniture,Chairs,96.6,13,0.1,-0.8,2021,6,Jun,-0.83
CA-2023-106131,2022-05-22 23:46:14.343323152,Same Day,Corporate,Washington,South,Office Supplies,Binders,26.16,13,0.2,-1.38,2022,5,May,-5.28
CA-2020-106132,2023-03-06 05:06:55.169860400,Standard Class,Corporate,Texas,West,Furniture,Furnishings,1172.71,13,0.0,267.74,2023,3,Mar,22.83
CA-2021-106133,2023-09-14 13:07:54.248261360,Standard Class,Home Office,Georgia,East,Technology,Machines,63.11,11,0.3,6.5,2023,9,Sep,10.3
CA-2022-106134,2021-03-18 19:31:54.824636016,Same Day,Corporate,Washington,East,Technology,Accessories,449.88,13,0.0,52.35,2021,3,Mar,11.64
CA-2023-106135,2020-07-13 03:50:41.637064092,Second Class,Consumer,Georgia,West,Technology,Phones,914.25,2,0.2,174.01,2020,7,Jul,19.03
CA-2020-106136,2023-12-06 09:11:31.109220992,Second Class,Consumer,Ohio,East,Furniture,Furnishings,184.23,10,0.0,50.17,2023,12,Dec,27.23
CA-2021-106137,2020-12-15 14:31:33.030469804,Standard Class,Corporate,Pennsylvania,Central,Office Supplies,Supplies,134.29,4,0.2,26.83,2020,12,Dec,19.98
CA-2022-106138,2023-12-15 08:49:41.297843600,Standard Class,Consumer,Pennsylvania,West,Furniture,Furnishings,39.55,6,0.0,10.8,2023,12,Dec,27.31
CA-2023-106139,2020-09-27 18:53:17.798569068,Same Day,Consumer,New York,South,Office Supplies,Paper,89.6,9,0.0,26.07,2020,9,Sep,29.1
CA-2020-106140,2022-07-16 08:06:23.289137936,Same Day,Home Office,Ohio,West,Furniture,Tables,738.02,2,0.0,110.33,2022,7,Jul,14.95
CA-2021-106141,2022-05-05 02:15:05.268424480,Standard Class,Consumer,Florida,Central,Furniture,Chairs,210.87,7,0.0,71.29,2022,5,May,33.81
CA-2022-106142,2023-04-06 20:13:29.085905840,Standard Class,Home Office,Florida,Central,Technology,Machines,152.68,2,0.5,-1.89,2023,4,Apr,-1.24
CA-2023-106143,2021-08-09 20:43:23.051983784,Standard Class,Consumer,Michigan,Central,Office Supplies,Storage,551.21,10,0.0,219.67,2021,8,Aug,39.85
CA-2020-106144,2020-01-12 21:45:42.282483614,Standard Class,Corporate,Ohio,South,Office Supplies,Storage,297.76,2,0.1,-5.42,2020,1,Jan,-1.82
CA-2021-106145,2023-02-17 06:23:13.025466544,Second Class,Corporate,Washington,East,Technology,Machines,128.01,1,0.2,17.9,2023,2,Feb,13.98
CA-2022-106146,2020-06-12 04:30:49.442137388,Standard Class,Home Office,Washington,Central,Furniture,Bookcases,184.24,9,0.0,82.14,2020,6,Jun,44.58
CA-2023-106147,2020-07-30 09:35:08.990844048,First Class,Home Office,Ohio,East,Furniture,Bookcases,68.85,6,0.0,19.61,2020,7,Jul,28.48
CA-2020-106148,2021-09-11 03:36:38.689147944,Standard Class,Home Office,Michigan,West,Furniture,Furnishings,84.69,13,0.0,10.04,2021,9,Sep,11.86
CA-2021-106149,2022-09-11 00:32:33.910041520,Standard Class,Home Office,Illinois,West,Office Supplies,Supplies,120.75,14,0.1,38.77,2022,9,Sep,32.11
CA-2022-106150,2021-09-02 10:59:13.709911440,Second Class,Corporate,Georgia,West,Furniture,Chairs,259.17,2,0.4,-42.58,2021,9,Sep,-16.43
CA-2023-106151,2022-07-11 12:23:57.334267264,Second Class,Consumer,Ohio,East,Furniture,Chairs,42.63,10,0.3,-7.33,2022,7,Jul,-17.19
CA-2020-106152,2022-10-25 20:58:13.550808016,Standard Class,Corporate,Florida,West,Technology,Phones,160.17,4,0.5,-28.48,2022,10,Oct,-17.78
CA-2021-106153,2022-07-15 18:04:52.870365728,Standard Class,Home Office,Michigan,West,Technology,Copiers,100.5,4,0.1,1.02,2022,7,Jul,1.01
CA-2022-106154,2023-07-03 13:44:43.204082656,First Class,Consumer,Pennsylvania,South,Technology,Phones,60.28,12,0.4,-13.5,2023,7,Jul,-22.4
CA-2023-106155,2023-09-23 09:15:41.832190928,Second Class,Corporate,Michigan,East,Technology,Phones,101.04,7,0.0,23.78,2023,9,Sep,23.54
CA-2020-106156,2020-02-23 09:32:42.015309951,Same Day,Consumer,Washington,West,Office Supplies,Supplies,14.56,7,0.1,3.13,2020,2,Feb,21.5
CA-2021-106157,2020-03-12 17:34:58.904287787,Same Day,Corporate,California,Central,Office Supplies,Binders,69.58,4,0.0,28.68,2020,3,Mar,41.22
CA-2022-106158,2021-12-20 00:09:08.996847952,Second Class,Consumer,Pennsylvania,South,Technology,Copiers,49.43,5,0.0,16.42,2021,12,Dec,33.22
CA-2023-106159,2020-01-26 08:20:21.914244258,Same Day,Home Office,Pennsylvania,West,Office Supplies,Binders,112.18,11,0.3,16.5,2020,1,Jan,14.71
CA-2020-106160,2021-11-19 18:21:09.825386496,Standard Class,Consumer,Ohio,East,Technology,Copiers,15.18,12,0.0,3.26,2021,11,Nov,21.48
CA-2021-106161,2023-05-11 04:12:01.188772704,Standard Class,Home Office,Ohio,West,Technology,Phones,179.63,12,0.2,3.13,2023,5,May,1.74
CA-2022-106162,2020-03-28 22:46:48.025216390,Same Day,Corporate,Washington,West,Technology,Accessories,368.49,9,0.1,76.33,2020,3,Mar,20.71
CA-2023-106163,2023-01-02 00:38:58.640116080,First Class,Corporate,Pennsylvania,East,Furniture,Bookcases,131.99,6,0.0,43.32,2023,1,Jan,32.82
CA-2020-106164,2022-12-30 23:33:42.174413360,Same Day,Consumer,Texas,South,Technology,Machines,244.4,2,0.0,67.77,2022,12,Dec,27.73
CA-2021-106165,2022-10-13 09:11:00.849552208,First Class,Consumer,Washington,East,Furniture,Tables,88.88,13,0.0,13.85,2022,10,Oct,15.58
CA-2022-106166,2021-09-08 23:00:59.618752184,Same Day,Home Office,Georgia,South,Furniture,Tables,31.36,2,0.4,-3.83,2021,9,Sep,-12.21
CA-2023-106167,2020-11-11 17:04:08.741682092,First Class,Consumer,Georgia,Central,Office Supplies,Storage,148.66,3,0.2,10.31,2020,11,Nov,6.94
CA-2020-106168,2020-10-06 00:59:34.963726420,First Class,Consumer,Michigan,Central,Technology,Machines,293.06,13,0.1,-7.13,2020,10,Oct,-2.43
CA-2021-106169,2020-09-20 23:50:46.680342220,First Class,Consumer,Pennsylvania,East,Technology,Copiers,39.47,11,0.0,15.86,2020,9,Sep,40.18
CA-2022-106170,2020-02-16 10:59:48.292390053,Standard Class,Consumer,Michigan,Central,Technology,Copiers,93.2,7,0.0,23.73,2020,2,Feb,25.46
CA-2023-106171,2022-08-25 22:51:07.393805968,Same Day,Consumer,Pennsylvania,West,Furniture,Bookcases,115.92,2,0.0,40.62,2022,8,Aug,35.04
CA-2020-106172,2021-12-05 09:31:28.527542904,Standard Class,Consumer,Illinois,Central,Technology,Copiers,2569.35,1,0.2,-105.95,2021,12,Dec,-4.12
CA-2021-106173,2022-10-13 10:56:12.151898736,Second Class,Consumer,Ohio,East,Office Supplies,Binders,185.56,4,0.0,50.59,2022,10,Oct,27.26
CA-2022-106174,2023-04-06 11:27:32.574173216,Second Class,Home Office,Illinois,East,Furniture,Bookcases,22.07,10,0.1,7.51,2023,4,Apr,34.03
CA-2023-106175,2022-12-19 17:34:41.613048480,Second Class,Home Office,New York,East,Furniture,Tables,17.24,7,0.2,-0.42,2022,12,Dec,-2.44
CA-2020-106176,2021-10-08 18:17:50.976134488,Standard Class,Consumer,California,East,Furniture,Furnishings,308.12,5,0.0,58.03,2021,10,Oct,18.83
CA-2021-106177,2023-05-04 17:55:26.582278480,Second Class,Corporate,California,South,Technology,Machines,1781.18,7,0.1,223.23,2023,5,May,12.53
CA-2022-106178,2022-07-21 02:03:37.941662080,Second Class,Corporate,Ohio,South,Technology,Accessories,112.06,7,0.2,4.85,2022,7,Jul,4.33
CA-2023-106179,2023-07-06 06:36:41.390904080,First Class,Consumer,Pennsylvania,East,Technology,Machines,105.55,12,0.0,30.64,2023,7,Jul,29.03
CA-2020-106180,2021-06-29 12:26:45.923850504,Same Day,Consumer,California,Central,Furniture,Furnishings,228.33,7,0.1,29.11,2021,6,Jun,12.75
CA-2021-106181,2023-05-03 17:22:48.349427120,First Class,Consumer,California,South,Technology,Phones,66.8,13,0.2,10.66,2023,5,May,15.96
CA-2022-106182,2023-07-18 21:54:16.696852944,Same Day,Home Office,Ohio,East,Technology,Accessories,11.66,11,0.0,2.84,2023,7,Jul,24.36
CA-2023-106183,2023-10-22 07:30:17.561414912,Second Class,Consumer,Washington,West,Office Supplies,Binders,418.75,13,0.0,47.34,2023,10,Oct,11.31
CA-2020-106184,2021-04-07 14:37:57.760544352,First Class,Home Office,Michigan,East,Technology,Accessories,80.38,1,0.0,34.52,2021,4,Apr,42.95
CA-2021-106185,2022-04-15 03:38:39.727823088,Second Class,Corporate,Michigan,Central,Office Supplies,Binders,424.16,11,0.4,-73.89,2022,4,Apr,-17.42
CA-2022-106186,2023-12-02 21:02:28.596587776,First Class,Home Office,Ohio,East,Office Supplies,Paper,69.34,8,0.0,19.07,2023,12,Dec,27.5
CA-2023-106187,2023-04-14 15:48:38.436984032,Same Day,Home Office,Ohio,East,Technology,Copiers,167.63,6,0.0,12.45,2023,4,Apr,7.43
CA-2020-106188,2023-12-12 07:11:46.599289536,Standard Class,Corporate,New York,West,Technology,Machines,348.92,6,0.0,145.66,2023,12,Dec,41.75
CA-2021-106189,2022-10-05 13:35:51.498474000,Standard Class,Home Office,New York,West,Technology,Machines,432.83,10,0.0,182.31,2022,10,Oct,42.12
CA-2022-106190,2020-02-06 03:48:14.661529994,Standard Class,Home Office,Georgia,West,Office Supplies,Paper,187.35,4,0.0,36.69,2020,2,Feb,19.58
CA-2023-106191,2022-03-19 18:45:39.580727472,Second Class,Consumer,California,South,Furniture,Bookcases,178.26,12,0.1,3.28,2022,3,Mar,1.84
CA-2020-106192,2020-09-24 08:29:26.588282384,Second Class,Corporate,Ohio,Central,Office Supplies,Supplies,275.81,9,0.0,98.74,2020,9,Sep,35.8
CA-2021-106193,2022-12-30 16:32:56.965027264,Second Class,Home Office,Washington,West,Office Supplies,Binders,236.08,13,0.3,-20.09,2022,12,Dec,-8.51
CA-2022-106194,2022-05-19 11:37:11.830689952,First Class,Consumer,California,West,Office Supplies,Binders,40.81,10,0.3,3.68,2022,5,May,9.02
CA-2023-106195,2021-03-08 03:34:24.682043328,Second Class,Corporate,Ohio,West,Technology,Copiers,41.59,14,0.1,13.98,2021,3,Mar,33.61
CA-2020-106196,2020-01-04 12:09:02.512633211,Same Day,Corporate,Ohio,West,Technology,Phones,18.01,13,0.3,0.83,2020,1,Jan,4.61
CA-2021-106197,2022-06-18 05:08:51.885725712,Second Class,Corporate,Georgia,Central,Office Supplies,Storage,319.42,14,0.1,100.46,2022,6,Jun,31.45
CA-2022-106198,2021-02-05 00:44:09.882423576,Standard Class,Corporate,Texas,South,Technology,Copiers,99.91,13,0.1,5.98,2021,2,Feb,5.99
CA-2023-106199,2021-08-16 08:45:08.960824536,Second Class,Home Office,Texas,Central,Technology,Accessories,337.04,9,0.0,139.59,2021,8,Aug,41.42
CA-2020-106200,2023-01-30 00:06:07.438835232,Same Day,Corporate,Florida,South,Office Supplies,Paper,222.23,14,0.0,31.26,2023,1,Jan,14.07
CA-2021-106201,2020-04-08 02:27:59.051383399,First Class,Corporate,Ohio,Central,Furniture,Chairs,54.47,11,0.0,7.64,2020,4,Apr,14.03
CA-2022-106202,2023-05-14 02:19:33.282633712,Same Day,Corporate,Ohio,South,Office Supplies,Supplies,131.6,6,0.0,52.9,2023,5,May,40.2
CA-2023-106203,2020-05-06 17:41:49.571221294,Same Day,Home Office,Pennsylvania,Central,Furniture,Tables,94.18,11,0.2,10.54,2020,5,May,11.19
CA-2020-106204,2021-02-09 23:56:58.441987292,Standard Class,Consumer,Michigan,Central,Technology,Phones,80.7,9,0.0,29.84,2021,2,Feb,36.98
CA-2021-106205,2021-07-31 21:05:12.863361184,Standard Class,Home Office,Washington,West,Office Supplies,Paper,370.66,1,0.0,137.51,2021,7,Jul,37.1
CA-2022-106206,2020-04-19 06:41:48.310401760,Same Day,Home Office,Georgia,Central,Technology,Copiers,1827.57,7,0.4,-20.5,2020,4,Apr,-1.12
CA-2023-106207,2023-10-13 00:51:22.163406208,First Class,Home Office,Pennsylvania,Central,Technology,Copiers,453.14,9,0.2,-15.57,2023,10,Oct,-3.44
CA-2020-106208,2022-01-08 06:58:52.816330616,Second Class,Corporate,California,Central,Furniture,Furnishings,144.47,5,0.1,35.66,2022,1,Jan,24.68
CA-2021-106209,2023-01-18 11:06:21.668084256,Standard Class,Consumer,New York,South,Technology,Phones,522.96,6,0.0,39.46,2023,1,Jan,7.55
CA-2022-106210,2020-08-04 10:33:08.852754288,Same Day,Corporate,Pennsylvania,Central,Furniture,Bookcases,822.96,6,0.3,-90.31,2020,8,Aug,-10.97
CA-2023-106211,2021-03-30 05:01:17.990693952,Standard Class,Consumer,Pennsylvania,East,Technology,Phones,36.88,5,0.0,11.33,2021,3,Mar,30.72
CA-2020-106212,2023-12-19 19:46:10.740981632,Second Class,Consumer,Michigan,South,Furniture,Furnishings,505.15,10,0.1,168.28,2023,12,Dec,33.31
CA-2021-106213,2023-05-23 05:28:06.075949360,First Class,Home Office,Ohio,Central,Technology,Machines,320.44,9,0.2,63.66,2023,5,May,19.87
CA-2022-106214,2022-04-15 07:09:02.332516128,Second Class,Home Office,Pennsylvania,South,Office Supplies,Binders,486.93,5,0.1,50.15,2022,4,Apr,10.3
CA-2023-106215,2022-07-24 14:12:40.454295296,First Class,Home Office,New York,South,Office Supplies,Supplies,334.72,3,0.4,19.91,2022,7,Jul,5.95
CA-2020-106216,2021-07-31 07:03:42.444588984,Second Class,Consumer,Pennsylvania,West,Technology,Machines,118.19,6,0.0,51.61,2021,7,Jul,43.67
CA-2021-106217,2021-06-21 16:51:36.572772304,Standard Class,Consumer,Texas,Central,Furniture,Chairs,1133.28,6,0.3,-64.85,2021,6,Jun,-5.72
CA-2022-106218,2021-04-17 14:48:46.182018312,Second Class,Home Office,Georgia,West,Furniture,Bookcases,208.43,1,0.1,9.32,2021,4,Apr,4.47
CA-2023-106219,2020-09-19 07:31:26.726372140,Same Day,Home Office,Florida,South,Technology,Phones,96.13,11,0.1,4.71,2020,9,Sep,4.9
CA-2020-106220,2021-04-07 11:07:35.155851304,Second Class,Home Office,Ohio,West,Office Supplies,Supplies,246.16,4,0.5,-46.74,2021,4,Apr,-18.99
CA-2021-106221,2022-11-12 00:57:29.602241456,Same Day,Consumer,Ohio,East,Office Supplies,Paper,392.44,10,0.1,-3.56,2022,11,Nov,-0.91
CA-2022-106222,2020-04-25 13:28:00.312202932,Same Day,Consumer,Illinois,East,Technology,Machines,163.16,12,0.2,13.89,2020,4,Apr,8.51
CA-2023-106223,2021-02-20 05:23:20.770500824,Standard Class,Home Office,California,South,Furniture,Chairs,219.89,10,0.0,75.4,2021,2,Feb,34.29
CA-2020-106224,2021-10-27 05:50:30.469805368,Same Day,Consumer,Michigan,Central,Technology,Accessories,162.12,1,0.3,3.6,2021,10,Oct,2.22
CA-2021-106225,2022-04-17 08:14:18.798218848,Standard Class,Consumer,Texas,East,Furniture,Tables,76.7,6,0.2,21.32,2022,4,Apr,27.8
CA-2022-106226,2023-02-11 20:39:16.651823680,First Class,Corporate,Georgia,Central,Technology,Accessories,65.25,2,0.4,-5.57,2023,2,Feb,-8.54
CA-2023-106227,2021-08-20 07:25:19.287536896,First Class,Home Office,Florida,South,Office Supplies,Storage,36.5,5,0.4,-9.66,2021,8,Aug,-26.47
CA-2020-106228,2020-04-01 03:55:05.328463501,Second Class,Corporate,New York,East,Office Supplies,Storage,677.24,3,0.0,161.22,2020,4,Apr,23.81
CA-2021-106229,2023-06-02 14:24:51.009155952,Second Class,Home Office,Washington,Central,Furniture,Chairs,118.7,6,0.1,40.59,2023,6,Jun,34.2
CA-2022-106230,2021-06-08 23:48:49.964476912,Standard Class,Consumer,Illinois,South,Furniture,Chairs,4.82,13,0.4,-1.12,2021,6,Jun,-23.24
CA-2023-106231,2022-10-28 08:34:37.830589888,Standard Class,Consumer,Illinois,West,Office Supplies,Paper,220.64,9,0.1,13.06,2022,10,Oct,5.92
CA-2020-106232,2023-09-02 22:22:57.175163856,Second Class,Consumer,California,West,Furniture,Chairs,216.12,12,0.1,55.38,2023,9,Sep,25.62
CA-2021-106233,2022-10-03 14:15:46.335117824,Second Class,Home Office,Florida,West,Technology,Machines,22.95,3,0.0,3.85,2022,10,Oct,16.78
CA-2022-106234,2023-07-17 12:35:41.952268976,Second Class,Consumer,Georgia,South,Furniture,Chairs,64.56,9,0.0,22.99,2023,7,Jul,35.61
CA-2023-106235,2023-10-23 04:32:33.189573216,Same Day,Consumer,Florida,South,Office Supplies,Binders,61.79,5,0.2,3.57,2023,10,Oct,5.78
CA-2020-106236,2022-06-11 20:37:28.581578016,First Class,Consumer,Texas,East,Furniture,Bookcases,70.65,13,0.2,14.73,2022,6,Jun,20.85
CA-2021-106237,2023-08-09 21:35:58.703157056,Second Class,Corporate,Ohio,West,Furniture,Tables,499.08,2,0.1,95.13,2023,8,Aug,19.06
CA-2022-106238,2022-07-28 16:23:13.385700704,Same Day,Consumer,Florida,West,Office Supplies,Supplies,127.88,10,0.0,10.61,2022,7,Jul,8.3
CA-2023-106239,2023-11-15 04:46:53.428728672,Standard Class,Corporate,Ohio,South,Office Supplies,Paper,96.81,12,0.1,12.05,2023,11,Nov,12.45
CA-2020-106240,2023-04-23 20:42:22.532646224,Second Class,Consumer,Texas,South,Office Supplies,Supplies,455.95,10,0.4,-62.33,2023,4,Apr,-13.67
CA-2021-106241,2021-09-01 10:26:35.477060088,Standard Class,Consumer,Florida,East,Technology,Machines,243.56,10,0.1,71.61,2021,9,Sep,29.4
CA-2022-106242,2022-05-04 05:12:49.640266176,Standard Class,Consumer,Texas,South,Furniture,Chairs,26.02,10,0.4,-0.52,2022,5,May,-2.0
